EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
67955,WEST SLOPES CENTRAL CASCADES AND PASSES (ZONE), ,12/18/2007,1200,Avalanche, , ,1,0,0,0,WA,PST-8, ,12385,Z,519,SEW,0,0,Newspaper, , , , , , , , ,12/18/2007,1800, , , , ,"A man died in an avalanche while hiking near Mount Rainier.","A man died in an avalanche while hiking near Mount Rainier.",224
69362,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,12/23/2007,1115,Avalanche, , ,1,3,0,0,UT,MST-7, ,12460,Z,7,SLC,0,0,Broadcast Media, , , , , , , , ,12/23/2007,1115, , , , ,"A 30 year-old male was killed in an avalanche at the Canyons Resort. The avalanche was triggered by two men who were descending upper Red Pine Chute;  one of the men was caught by the slide, but ended up on top of the snow.  The other man was caught and died of head trauma after hitting a tree.  A man and a child below were engulfed, with the man partially buried, and the child totally buried. The child was hospitalized for several days following the avalanche, but survived his injuries.","An avalanche in-bounds at the Canyons Resort caught 4 skiers in it, leading to three injuries and one fatality.",225
69491,WESTERN UINTA MOUNTAINS (ZONE), ,12/25/2007,1530,Avalanche, , ,1,0,0,0,UT,MST-7, ,12654,Z,9,SLC,0,0,Broadcast Media, , , , , , , , ,12/25/2007,1530, , , , ,"A 53 year-old man, who was snowmobiling with his family, was caught in an avalanche, buried by the snow, and died before being found. The avalanche occurred at a common spot for snowmobilers near Windy Ridge called Superbowl. No other injuries were reported.","An avalanche in a popular snowmobiling area killed one man.",226
65758,GRAND & SUMMIT COUNTIES BELOW 9000 FEET (ZONE), ,12/31/2007,1030,Avalanche, , ,0,1,0,0,CO,MST-7, ,12013,Z,32,BOU,0,0,Broadcast Media, , , , , , , , ,12/31/2007,1030, , , , ,"A snowmobiler was injured when he triggered an avalanche. He was knocked unconscious and buried under 3 feet of snow. Fortunately, he suffered only a separated shoulder.","A combination of a moist zonal flow and strong upper level jet stream brought extensive blowing and drifting snow to the North-Central Mountains of Colorado.  Wind sensors above timberline measured peak gusts from 75 to 92 mph.  The combination of snow and wind resulted in whiteout conditions and a high avalanche danger along the Interstate 70 Corridor, from Floyd Hill to Vail.  As a result, the interstate was closed for approximately 24 hours.  Other closures included:  Berthoud and Rabbit Ears Passes on U.S. Highway 40; Loveland Pass on U.S. Highway 6; Cameron Pass on State Highway 14; Kenosha Pass on U.S. Highway 285; U.S. Highways 287 and 85 near the Wyoming Border.   ||The American Red Cross opened 9 shelters in Summit County for stranded motorists; where more than 2,000 people took shelter.  Loveland Ski Area was forced to close for the day because employees and skiers couldn't get to it.  Tow truck drivers spent much of their time rescuing stranded motorists.  In Grand County, a snowmobiler was injured when he triggered an avalanche.  He was knocked unconscious and buried under 3 feet of snow.  Fortunately, he suffered only a separated shoulder.  ||Peak wind gust reports included:  92 mph at Niwot Ridge; 89 mph at Mines peak; 87 mph at Georgetown; 80 mph at Berthoud and Loveland Passes; 75 mph at Gunsight; 60 mph at Copper Mountain.  Storm totals during the 2-day period were light to moderate with amounts ranging from 5 to 10 inches.  The exception occurred at the Columbine Snotel where 15 inches of snowfall was measured.",227
69700,WESTERN UINTA MOUNTAINS (ZONE), ,12/31/2007,1500,Avalanche, , ,1,2,0,0,UT,MST-7, ,12688,Z,9,SLC,0,0,Broadcast Media, , , , , , , , ,12/31/2007,1500, , , , ,"Three experienced snowmobilers were riding in Smith Basin, about 15 miles east-northeast of the Co-op trailhead, when an avalanche engulfed all three of them. Two of them were able to swim out of the snow, but the third, a 41 year-old male, was buried for at least 40 minutes, and died before they could dig him out. For the state of Utah, this was the third avalanche fatality in 8 days. It was also the 7th avalanche fatality for the 2007 calendar year, the most in one year since records have been kept, starting in 1958.","Three snowboarders were caught in an avalanche, leading to one fatality.",228
74955,WEST SLOPES NORTHERN CASCADES AND PASSES (ZONE), ,01/01/2008,1300,Avalanche, , ,2,0,0,0,WA,PST-8, ,13447,Z,518,SEW,0,0,Newspaper, , , , , , , , ,01/01/2008,1300, , , , ,"Just north of the Mount Baker ski area in the Excelsior Pass area, 2 snowmobilers died and 1 was injured in an avalanche.","Just north of the Mount Baker ski area, 2 snowmobilers died and 1 was injured in an avalanche. Strong winds accompanied this weather event in portions of western Washington as well.",229
65423,SNOWY RANGE (ZONE), ,01/02/2008,1411,Avalanche, , ,1,0,0,0,WY,MST-7, ,11937,Z,63,CYS,0,0,Law Enforcement, , , , , , , , ,01/02/2008,1411, , , , ,"","An avalanche buried 4 people on snowmobiles, and resulted in one fatality.",230
125867,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,01/04/2008,1130,Avalanche, , ,1,0,0,0,CO,MST-7, ,21276,Z,10,GJT,0,0,Newspaper, , , , , , , , ,01/04/2008,1143, , , , ,"A snowboarder was caught and killed in a large avalanche between Vail Pass summit and East Vail. The snowboarder was engulfed by the powder cloud and was carried over 3 cliff bands and swept through numerous small pine trees before being buried about 4 feet deep, about 750 vertical feet down the slope. The other two party members quickly found the boarder but were unable to revive him.","A man was killed by an avalanche while skiing.",231
74999,WEST SLOPES NORTHERN CASCADES AND PASSES (ZONE), ,01/04/2008,1430,Avalanche, , ,1,0,0,0,WA,PST-8, ,13448,Z,518,SEW,0,0,Newspaper, , , , , , , , ,01/04/2008,1430, , , , ,"A 13 year old girl died in an avalanche near Verlot.","A 13 year old girl died in an avalanche near Verlot. Strong winds accompanied this weather event in portions of western Washington as well along with heavy snow in the Olympics.",232
78864,BIG AND LITTLE WOOD RIVER REGION (ZONE), ,01/05/2008,1100,Avalanche, , ,0,0,10000,0,ID,MST-7, ,14008,Z,31,PIH,0,0,Law Enforcement, , , , , , , , ,01/05/2008,1700, , , , ,"Heavy snow and winds caused four avalanches along Warm Springs Road. A garage and patio were destroyed with road closures.","Heavy snow and winds caused four avalanches along Warm Springs Road.  A garage and patio were destroyed with road closures.",233
78773,NORTH OREGON CASCADES (ZONE), ,01/08/2008,715,Avalanche, , ,0,0,0,0,OR,PST-8, ,13719,Z,11,PQR,0,0,Newspaper, , , , , , , , ,01/09/2008,1215, , , , ,"Over the course of about 18 hours, multiple avalanches occurred in the same area, over the Santiam Pass, near the intersection of Hwy. 20 and Hwy. 126. The avalanches were contributed to higher than average snow pack, and large amounts of plowed snow along the highways. The first set of avalanches occurred the morning of January 8th, the largest burying parts of US Hwy. 20 up to 15 feet deep.  Three cars were trapped by the avalanche then later freed, with no injuries.  The second round of avalanches occurred late at night on January 8th and wasn't cleared until the following morning.  Eight commercial vehicles were trapped for a time under the snow, with no injuries reported.  Both rounds closed the highways for an extended period of time for snow removal.","A strong and cold Pacific system brought copious amounts of new snow accumulations to the higher elevations of northwest Oregon.  This system dropped snow levels considerably, leading to the first snow accumulation of the year in areas within the Columbia River Gorge and the Upper Hood River Valley.",234
67846,SOUTH CENTRAL OREGON CASCADES (ZONE), ,01/08/2008,1100,Avalanche, , ,0,0,0,0,OR,PST-8, ,12342,Z,27,MFR,0,0,Park/Forest Service, , , , , , , , ,01/08/2008,1100, , , , ,"An avalanche closed Highway 62 through Crater Lake National Park.","A cold front brought plenty of wind and snow to the mountains of Southern Oregon.  A Blizzard Warning was issued for Oregon zones ORZ027/028 at 07/1558 PST, effective from 07/2200 until 08/2200 PST.  The warning was shortened until 08/1900 PST (ORZ027) and 08/1600 PST (ORZ028) at 08/1437 PST.  The warning expired at 08/1900 PST (ORZ027) and 08/1600 PST (ORZ028).  A Heavy Snow Warning was issued for Oregon zones ORZ024/025 above 1500 feet at 07/1558 PST, effective from 07/1558 until 08/0600 PST.  The warning for ORZ024 was cancelled at 08/0423 PST.  The warning for ORZ025 was extended to 08/1000 PST and raised to above 2500 feet at 08/0423 PST. The effective altitude was raised to 3000 feet at 08/0525 PST.  It was extended again to 08/1600 PST at 08/1014 PST, and yet again to 08/1900 PST at 08/1437 PST.  It finally expired at 08/1900 PST.  In addition to the west side and mountain snows, heavy snow was reported at a few east side locations as well.",235
76488,NORTHERN SANGRE DE CRISTO MOUNTAINS ABOVE 11000 FT (ZONE), ,01/10/2008,1100,Avalanche, , ,1,0,0,0,CO,MST-7, ,13657,Z,73,PUB,0,0,Fire Department/Rescue, , , , , , , , ,01/10/2008,1100, , , , ,"A deadly avalanche occurred on the east slope of Blanca Peak.","An avalanche buried a hiker in the Hour Glass, between Blanca Peak and Little Bear Peak in the northern Sangre de Cristo mountains.",236
65482,SALT RIVER & WYOMING RANGES (ZONE), ,01/12/2008,1330,Avalanche, , ,3,0,0,0,WY,MST-7, ,11953,Z,24,RIW,0,0,Newspaper, , , , , , , , ,01/12/2008,1330, , , , ,"","Three men were killed near Cottonwood Lake when an avalanche enveloped them and their snowmobiles.  The slide was estimated to have been one-half mile long, 400 yards wide at the bottom, and covered about 10 acres at an average depth of 10 feet in the runout zone.  The snow was powerful enough to uproot or snap trees that were two feet in diameter.  The strength of the slide allowed it to push across an open meadow and then uphill before slowing to a stop.",237
65679,TETON & GROS VENTRE MOUNTAINS (ZONE), ,01/12/2008,1620,Avalanche, , ,0,0,0,0,WY,MST-7, ,11992,Z,12,RIW,0,0,Newspaper, , , , , , , , ,01/12/2008,1620, , , , ,"","Two skiers were caught in an avalanche near Cache Peak about eight miles southeast of Jackson.  The slide knocked both skiers from their feet and slammed one against a tree, breaking his leg.  The partner of the injured skier used a cell phone to call for help.  Darkness prevented the pair from being rescued by helicopter.  Thus, the skiers were transported out of the wilderness approximately seven hours after the slide occurred.",238
66210,WEST GLACIER REGION (ZONE), ,01/13/2008,1230,Avalanche, , ,2,1,0,0,MT,MST-7, ,12111,Z,2,MSO,0,0,Law Enforcement, , , , , , , , ,01/13/2008,1300, , , , ,"Flathead County Search and Rescue personnel reported a large avalanche on the back side of Big Mountain Ski Resort. Two skiers were killed and one was injured. The avalanche was initiated by another skier who was skiing out of bounds in an area closed to skiing.","On January 13, a large avalanche was triggered near the Big Mountain Ski Resort.",239
77834,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE), ,01/25/2008,1205,Avalanche, , ,3,3,0,0,CA,PST-8, ,13869,Z,54,LOX,0,0,Newspaper, , , , , , , , ,01/25/2008,1400, , , , ,"Several avalanches occurred near the Mountain High Ski Resort in the San Gabriel Mountains of Los Angeles county. Three male skiers died as a result of the avalanches.","A very powerful winter storm brough significant weather to Central and Southern California. This storm produced several inches of rainfall across the area. The intense rainfall produced areas of flash flooding across Ventura and Los Angeles counties, including a mud and debris flow near the Griffith Park burn area. The storm brought in a significant amounts of cold air which lowered snow levels to around 2500 feet at the height of the storm. Several inches of snowfall was reported between 2500 and 4000 feet while areas above 4000 feet received several feet of snowfall. This heavy snowfall closed Highway 33 in Ventura county as well as Interstate 5 through the Grapevine in Los Angeles county. Between 300 and 500 vehicles were stranded along Interstate 5 on Wednesday night, January 23rd. Near the Mountain High Ski Resort several avalanches occurred, killing 3 skiers. Unstable air associated with the strom system produced several reports of waterspouts west of Oxnard and Palos Verdes with one waterspout moving onshore across Point Mugu Naval Station, damaging a roof.",240
72349,EAST SLOPES OF THE CENTRAL CASCADES (ZONE), ,01/26/2008,1200,Avalanche, , ,0,0,0,0,WA,PST-8, ,13070,Z,501,PDT,0,0,Newspaper, , , , , , , , ,01/31/2008,2359, , , , ,"","Six feet of snow in 6 days caused numerous avalanches on the mountains surrounding Interstate 90 between Easton and Snoqualmie Pass in Kittitas County.",241
68017,TETON & GROS VENTRE MOUNTAINS (ZONE), ,01/28/2008,930,Avalanche, , ,0,0,0,0,WY,MST-7, ,12428,Z,12,RIW,0,0,Newspaper, , , , , , , , ,01/28/2008,1855, , , , ,"","A snowboarder triggered an avalanche on Teton Pass which closed State Highway 22 for nearly ten hours.  The avalanche occurred about 0930MST near the Twin Slides area of the pass.  The snow covered the roadway to a depth of six feet along a 120-foot-long path.  One car was partially buried by the slide but no injuries occurred.  The pass, used daily by commuters between Idaho and Jackson Hole, was finally re-opened shortly before 1900MST.",242
74695,SOUTHERN CLEARWATER MOUNTAINS (ZONE), ,01/31/2008,1530,Avalanche, , ,0,0,0,0,ID,PST-8, ,12522,Z,6,MSO,0,0,Department of Highways, , , , , , , , ,01/31/2008,1730, , , , ,"Three large snow and debris slides occurred along the Highway 12 corridor. The first slide occurred between 330 PM and 345 PM at mile marker 133.97, large enough to close Highway 12. The second slide occurred at mile marker 133.79 which hit a truck and trailer. The third slide at mile marker 137.06 was large enough to flow into the Lochsa River and dam up the river.","On Janauary 30 and 31, another potent winter storm moved across North Central Idaho and produced heavy snowfall, gusty winds, and signficant blowing and drifting snow.",243
72350,EAST SLOPES OF THE CENTRAL CASCADES (ZONE), ,02/01/2008,0,Avalanche, , ,0,0,0,0,WA,PST-8, ,13071,Z,501,PDT,0,0,Newspaper, , , , , , , , ,02/02/2008,1800, , , , ,"","Six feet of snow in 6 days caused numerous avalanches on the mountains surrounding Interstate 90 between Easton and Snoqualmie Pass in Kittitas County.",244
74705,SOUTHERN CLEARWATER MOUNTAINS (ZONE), ,02/01/2008,700,Avalanche, , ,0,0,0,0,ID,PST-8, ,12542,Z,6,MSO,0,0,Department of Highways, , , , , , , , ,02/01/2008,700, , , , ,"Idaho Department of Transportation reported two avalanches along Highway 12. The first, at mile marker 137.79 pushed a truck into the Lochsa River. The second occurred at mile marker 133.19.","On February 1 and 2, a winter weather system moved across North Central Idaho and produced heavy snowfall at Lolo Pass.",245
116742,FLATTOP MOUNTAINS (ZONE), ,02/01/2008,1200,Avalanche, , ,1,0,1000,0,CO,MST-7, ,19678,Z,13,GJT,0,0,Newspaper, , , , , , , , ,02/01/2008,1201, , , , ,"Three snowmobilers were coming down Little Box Canyon on a groomed trail in the southwestern Flat Tops north of the town of Rifle.  The first two riders noticed that the third was no longer behind them.|The pair turned around and headed up the canyon and found a fresh avalanche that had buried the third snowmobiler.  Rescuers retrieved the victim's body about three hours after the avalanche occurred.  The avalanche ran 300 feet down the steep slope and was 1.5 to 3 feet deep and 600 feet wide.","A heavy and unstable snowpack produced an avalanche onto a snowmobile trail.",246
74176,OROFINO / GRANGEVILLE REGION (ZONE), ,02/05/2008,1900,Avalanche, , ,0,0,0,0,ID,PST-8, ,12562,Z,7,MSO,0,0,Newspaper, , , , , , , , ,02/06/2008,1240, , , , ,"Clearwater Tribune reported that the Idaho State Patrol closed US Highway 95 from mile post 223-259 due to a snow avalanche on Whitebird Hill and blizzard conditions.","On February 5 and 6, a winter storm moved across North Central Idaho bringing heavy snow to the mountains and blizzard conditions to the Camas Prairie.",247
81413,EAST SLOPES NORTHERN CASCADES (ZONE), ,02/07/2008,1615,Avalanche, , ,0,0,1100000,0,WA,PST-8, ,14211,Z,42,OTX,0,0,Newspaper, , , , , , , , ,02/07/2008,1615, , , , ,"","An avalanche destroyed a two-story vacation home built in 2007 near Lake Wenatchee.",248
74708,SOUTHERN CLEARWATER MOUNTAINS (ZONE), ,02/10/2008,1500,Avalanche, , ,0,0,0,0,ID,PST-8, ,13425,Z,6,MSO,0,0,Department of Highways, , , , , , , , ,02/10/2008,1500, , , , ,"Two avalanches were reported along Highway 12. The first, at mile marker 133.79, covered the highway with 3 to 4 feet of debris and snow. The second, at mile marker 132.48, covered the highway with 23 feet of snow, large trees and debris.","On February 8-9, a winter storm moved east across North Central Idaho and produced heavy snowfall. The build up of snow on the mountains caused it to become unstable and produce avalanches.",249
